Date,Store,Name,Store_type,Store_Type_ind,Store_status,Addr1,Addr2,City,Region,State,Zipcode
20131202,2662,"Hy-Vee Wine & Spirits / Muscatine","Liquor  Store",F,A,"522 Mulberry Suite A",,Muscatine,,IA,52761
20131202,2663,"Hy-Vee / Urbandale","Liquor  Store",F,A,"8701 Douglas",,Urbandale,,IA,50322
20131202,2664,"Hy-Vee C-Store / Charles City","Liquor  Store",F,A,"1003 Kelly St",,"Charles City",,IA,50616
20131202,2665,"Hy-Vee  /  Waukee","Liquor  Store",F,A,"1005 E Hickman Rd",,Waukee,,IA,50263
20131202,2666,"Hy-Vee #2 / Ankeny","Liquor  Store",F,A,"2510 Sw State St",,Ankeny,,IA,50023
20131202,2802,"Cvs Pharmacy  / Cedar Rap","Liquor  Store",F,I,"2711 Mt Vernon Rd",,"Cedar Rapids",,IA,524030000
20131202,2803,"Osco Drug #444/cedar Fall","Liquor  Store",F,I,"2302 W First",,"Cedar Falls",,IA,506130000
20131202,2804,"Osco Drug #2125/council B","Liquor  Store",F,I,"757 Broadway",,"Council Bluffs",,IA,515010000
20131202,2805,"Osco Drug #861/bettendorf","Liquor  Store",F,I,"2314 Spruce Hills Drive",,Bettendorf,,IA,527220000
20131202,2806,"Osco #881 / Clinton","Liquor  Store",F,A,"1307 N Second",,Clinton,,IA,527320000
20131202,2807,"Osco Drug #557/davenport","Liquor  Store",F,I,"1777 Division St",,Davenport,,IA,528043534
20131202,2809,"Osco Drug #867/waterloo","Liquor  Store",F,I,"2060 Crossroads Blvd.",,Waterloo,,IA,507020000
20131202,2810,"Osco Drug #856/waterloo","Liquor  Store",F,I,"3675 University Ave",,Waterloo,,IA,507010000
20131202,2813,"Osco Drug #5078/iowa City","Liquor  Store",F,I,"2425 Muscatine Ave.",,"Iowa City",,IA,522400000
20131202,2815,"Osco Drug #2386/waterloo","Liquor  Store",F,I,"2068 Logan Ave",,Waterloo,,IA,507030000
20131202,2816,"Osco Drug #429 / Marion","Liquor  Store",F,I,"1055 Linden Dr",,Marion,,IA,523020000
20131202,2818,"Cvs Pharmacy #8658/ Daven","Liquor  Store",F,I,"1655 W Kimberly Rd",,Davenport,,IA,528060000
20131202,2819,"Osco Drug #491 / Urbandal","Liquor  Store",F,I,"4651  86th St",,Urbandale,,IA,503220000
20131202,2820,"Osco Drug #850 / Newton","Liquor  Store",F,I,"1207  1st Ave East",,Newton,,IA,502080000
20131202,2821,"Osco Drug #841 / Ankeny","Liquor  Store",F,I,"901 N Ankeny Blvd",,Ankeny,,IA,500210000
20131202,2822,"Osco Drug #488 / Des Moin","Liquor  Store",F,I,"2821 E Euclid",,"Des Moines",,IA,503170000
20131202,2823,"Osco Drug #842 / E. Eucli","Liquor  Store",F,I,"104 E Euclid",,"Des Moines",,IA,503130000
20131202,2824,"Osco Drug #532 / Se 14th","Liquor  Store",F,I,"3151 Se 14th St",,"Des Moines",,IA,503200000
20131202,2825,"Osco Drug #496 / Wdm","Liquor  Store",F,I,"1661 W 22nd St",,"West Des Moines",,IA,502660000
20131202,2826,"Osco Drug #495 / E Univer","Liquor  Store",F,I,"1345 E University",,"Des Moines",,IA,503200000
20131202,2827,"Osco Drug #533 / Douglas","Liquor  Store",F,I,"4415 Douglas Ave",,"Des Moines",,IA,503100000
20131202,2828,"Osco Drug #585 / Ames","Liquor  Store",F,I,"207 S Duff",,Ames,,IA,500100000
20131202,2829,"Osco Drug #575 / Clinton","Liquor  Store",F,I,"332 8th Ave South",,Clinton,,IA,527320000
20131202,2830,"Osco Drug #921 / Cedar Ra","Liquor  Store",F,I,"4116 Center Point Rd Ne",,"Cedar Rapids",,IA,524020000
20131202,2831,"Osco Drug #534 / Ingersol","Liquor  Store",F,I,"3501 Ingersoll Ave",,"Des Moines",,IA,503120000
20131202,2832,"Osco Drug #849 / Coralvil","Liquor  Store",F,I,"119 Second St",,Coralville,,IA,522410000
20131202,2833,"Osco Drug #535 / Wdm","Liquor  Store",F,I,"3580 E.p. True Pkwy",,"West Des Moines",,IA,502650000
20131202,2834,"Osco Drug #5042 / Cedar R","Liquor  Store",F,I,"330 Westdale Mall",,"Cedar Rapids",,IA,524040000
20131202,2835,"Cvs Pharmacy #8538 / Ceda","Liquor  Store",F,A,"2302 West First St",,"Cedar Falls",,IA,506130000
20131202,2836,"Cvs Pharmacy #8546 / Wate","Liquor  Store",F,A,"205 Franklin St",,Waterloo,,IA,507030000
20131202,2837,"Cvs Pharmacy #8544 / Wate","Liquor  Store",F,A,"1825 E San Marnan",,Waterloo,,IA,507020000
20131202,2838,"Cvs Pharmacy #8658 / Dave","Liquor  Store",F,A,"1655 W Kimberly Rd",,Davenport,,IA,528060000
20131202,2839,"Cvs Pharmacy #8659 / Dave","Liquor  Store",F,A,"1777 Division St",,Davenport,,IA,528040000
20131202,2840,"Cvs Pharmacy #8633 / Bett","Liquor  Store",F,A,"2002 Spruce Hills Dr",,Bettendorf,,IA,527220000
20131202,2841,"Cvs Pharmacy #8532 / Ceda","Liquor  Store",F,A,"2711 Mt Vernon Rd",,"Cedar Rapids",,IA,524030000
20131202,2842,"Cvs Pharmacy #8537 / Ceda","Liquor  Store",F,I,"330 Westdale Mall",,"Cedar Rapids",,IA,524040000
20131202,2843,"Cvs Pharmacy #8526 / Ceda","Liquor  Store",F,A,"4116 Center Pointe Rd",,"Cedar Rapids",,IA,524020000
20131202,2844,"Cvs Pharmacy #8547/iowa C","Liquor  Store",F,A,"2425 Muscatine Ave",,"Iowa City",,IA,522400000
20131202,2845,"Cvs Pharmacy #4816 / Coun","Liquor  Store",F,A,"545 W Washington St",,"Council Bluffs",,IA,515030000
20131202,2846,"CVS Pharmacy #8443 / Cedar Rapids","Liquor  Store",F,A,"3419 16th Ave Sw",,"Cedar Rapids",,IA,52404
20131202,2847,"CVS Pharmacy #10032 / Marion","Liquor  Store",F,A,"3499 7th Ave",,Marion,,IA,52302
20131202,2848,"CVS Pharmacy #10114 / Ankeny","Liquor  Store",F,A,"104 E First St",,Ankeny,,IA,50023
20131202,2849,"CVS Pharmacy #10162 / Des Moines","Liquor  Store",F,A,"3151 Se 14th St",,"Des Moines",,IA,50320
20131202,2850,"CVS/Pharmacy #10161 / Des Moines","Liquor  Store",F,A,"215 E Euclid Ave",,"Des Moines",,IA,50313
20131202,2851,"CVS/Pharmacy #10282 / Fort Dodge","Liquor  Store",F,A,"2029 5th Ave South",,"Fort Dodge",,IA,50501
20131202,2951,"Dahl's / Hickman","Liquor  Store",F,A,"8700 Hickman",,Clive,,IA,503220000
20131202,2952,"Dahl's / University","Liquor  Store",F,I,"9999 University",,Clive,,IA,503220000
20131202,2953,"Dahl's / E. Euclid","Liquor  Store",F,A,"1320 E. Euclid",,"Des Moines",,IA,503160000
20131202,2954,"Dahl's / Ingersoll","Liquor  Store",F,A,"3425 Ingersoll",,"Des Moines",,IA,503000000
20131202,2955,"Dahl's / Beaver","Liquor  Store",F,A,"1819 Beaver",,"Des Moines",,IA,503100000
20131202,2956,"Dahl's / Fleur Dr","Liquor  Store",F,A,"4121 Fleur Drive",,"Des Moines",,IA,503000000
20131202,2957,"Dahl's / Se 14th","Liquor  Store",F,I,"6200 S.e. 14th",,"Des Moines",,IA,503000000
20131202,2958,"Dahl's / E 33rd","Liquor  Store",F,A,"3400 E 33 St",,"Des Moines",,IA,503170000
20131202,2959,"Dahl's / Merle Hay","Liquor  Store",F,A,"4343 Merle Hay Road",,"Des Moines",,IA,503100000
20131202,2960,"Dahl's / Wdm","Liquor  Store",F,A,"1208 Prospect",,"West Des Moines",,IA,502650000
20131202,2961,"Dahl's / Ep True/wdm","Liquor  Store",F,A,"5003 E P True Parkway",,"West Des Moines",,IA,502650000
20131202,2962,"Dahl's / Johnston","Liquor  Store",F,A,"5440 Nw 86th St",,Johnston,,IA,501310000
20131202,2963,"Dahl's / Clive","Liquor  Store",F,A,"15500 Hickman",,Clive,,IA,503250000
20131202,2964,"Dahl's / Ankeny","Liquor  Store",F,A,"1802 N Ankeny Blvd",,Ankeny,,IA,500230000
20131202,3002,"Jim's Foods","Liquor  Store",F,I,"205 West Mckinley",,Jefferson,,IA,501290000
20131202,3003,"Super Valu/mark's","Liquor  Store",F,A,"820 E. Main Street",,"Lake City",,IA,514490000
20131202,3013,"Keith's Foods","Liquor  Store",F,A,"207 E Locust St",,Bloomfield,,IA,525370000
20131202,3016,"Super Valu/bender's","Liquor  Store",F,A,"200 South State St",,Denver,,IA,506220000
20131202,3022,"Tait's Foods","Liquor  Store",F,I,"4100 University",,"Des Moines",,IA,503110000
20131202,3041,"Shugar's Super Valu / Col","Liquor  Store",F,A,"28 E Howard",,Colfax,,IA,500540000
20131202,3042,"Liddle's Super Valu","Liquor  Store",F,I,"#2 N Linn",,"New Hampton",,IA,506590000
20131202,3044,"Dennys Super Valu","Liquor  Store",F,I,"301 Annex Rd",,Madrid,,IA,501561068
20131202,3045,"Britt Food Center","Liquor  Store",F,A,"8 2nd St Nw",,Britt,,IA,504230000
20131202,3047,"3047 Cub Foods / Iowa Cit","Liquor  Store",F,I,"855 Highway 1 West",,"Iowa City",,IA,522460000
20131202,3048,"Cub Foods / Ames","Liquor  Store",F,I,"3121 Grand Ave",,Ames,,IA,500100000
20131202,3049,"Randall Foods / Cedar Rap","Liquor  Store",F,I,"1332 Edgewood Rd Sw",,"Cedar Rapids",,IA,524040000
20131202,3050,"Cub Foods / Sioux City","Liquor  Store",F,I,"4501 Southern Hills Dr",,"Sioux City",,IA,511060000
20131202,3051,"Cub Foods / Sioux City","Liquor  Store",F,I,"1732 Hamilton Blvd",,"Sioux City",,IA,511030000
20131202,3054,"Mcnally's Super Valu","Liquor  Store",F,A,"1021 Main",,Grinnell,,IA,501120000
20131202,3055,"Express Super Valu","Liquor  Store",F,I,"1975 Franklin St",,Waterloo,,IA,507030000
20131202,3056,"Clarion Super Valu Ii","Liquor  Store",F,A,"325 Central Ave W",,Clarion,,IA,505250000
20131202,3057,"Randall's Supervalu / Ft","Liquor  Store",F,I,"1513 2nd Ave N",,"Ft Dodge",,IA,505010000
20131202,3058,"D. J. Food and Drug","Liquor  Store",F,I,"2 North Linn",,"New Hampton",,IA,506590000
20131202,3059,"Jim's Supervalu Foods / A","Liquor  Store",F,I,"804 Nile Kinnick Dr S",,Adel,,IA,500030000
20131202,3060,"3060 Cub Foods / Ames","Liquor  Store",F,I,"3121 Grand Ave",,Ames,,IA,500100000
20131202,3061,"3061 Cub Foods / Sioux Ci","Liquor  Store",F,I,"1732 Hamilton Blvd",,"Sioux City",,IA,511030000
20131202,3062,"Traer Super Valu","Liquor  Store",F,I,"420  2nd St",,Traer,,IA,506750000
20131202,3063,"Franklin Super Valu / Wat","Liquor  Store",F,I,"1975 Franklin St",,Waterloo,,IA,507030000
20131202,3064,"Shugar's Super Valu / Ade","Liquor  Store",F,I,"804 Nile Kinnick Dr S",,Adel,,IA,500030000
20131202,3065,"Montezuma Super Valu","Liquor  Store",F,A,"201 S Front St",,Montezuma,,IA,501710000
20131202,3151,"Nash Finch/econofood #466","Liquor  Store",F,I,"1800 51st St Ne",,"Cedar Rapids",,IA,100000000
20131202,3153,"Nash Finch/econofoods 475","Liquor  Store",F,I,"2100 Edgewood Rd Sw",,"Cedar Rapids",,IA,524040000
20131202,3154,"Econo Foods #8/clinton","Liquor  Store",F,I,"1600 Lincoln Way Dr",,Clinton,,IA,527320000
20131202,3157,"Econofoods #471/dubuque","Liquor  Store",F,I,"3355 Jfk Circle",,Dubuque,,IA,520030000
20131202,3159,"Econofoods #560/marion","Liquor  Store",F,I,"3200 7th Ave",,Marion,,IA,100000000
20131202,3160,"Nash Finch/econofoods #47","Liquor  Store",F,I,"101 Iowa Ave West",,Marshalltown,,IA,501580000
20131202,3162,"Nash Finch/wholesale Food","Liquor  Store",F,A,"807 Grandview",,Muscatine,,IA,527610000
20131202,3164,"Nash Finch/econofoods #55","Liquor  Store",F,I,"2001 Blairs Ferry Road",,"Cedar Rapids",,IA,524020000
20131202,3166,"Nash Finch/econofoods 468","Liquor  Store",F,I,"501 West By-pass #61",,Muscatine,,IA,527610000
20131202,3168,"Nash Finch/sun Mart #561/","Liquor  Store",F,I,"2711 Mt. Vernon Road Se",,"Cedar Rapids",,IA,524030000
20131202,3169,"Econofoods #568/manchest","Liquor  Store",F,I,"112 S. 12th St.hwy 13",,Manchester,,IA,520570000
20131202,3171,"Econofoods #510/chas Cit","Liquor  Store",F,I,"300 Gilbert St",,"Charles City",,IA,506160000
20131202,3172,"Nash Finch/econofoods #51","Liquor  Store",F,I,"20 South 4th St",,"Clear Lake",,IA,504280000
20131202,3173,"Nash Finch/econofoods/cre","Liquor  Store",F,I,"Town Line Road",,Creston,,IA,508010000
20131202,3175,"Nash Finch/econofoods/ft","Liquor  Store",F,I,"1802 Avenue H",,"Fort Madison",,IA,526270000
20131202,3177,"Food Bonanza / Ottumwa","Liquor  Store",F,I,"522 North Hancock",,Ottumwa,,IA,525010000
20131202,3178,"Econofoods #536 Fairfield","Liquor  Store",F,I,"1200 W Burlington",,Fairfield,,IA,525564227
20131202,3179,"Nash Finch/econofoods #46","Liquor  Store",F,I,"Hartland Square Mall",,Oskaloosa,,IA,525770000
20131202,3180,"Econofoods #491/waterloo","Liquor  Store",F,I,"1411 Flammang Dr",,Waterloo,,IA,507010000
20131202,3181,"Econofoods #490 Cedar F","Liquor  Store",F,I,"2915 Mcclain Dr",,"Cedar Falls",,IA,506130000
20131202,3182,"Nash-finch/econofoods #90","Liquor  Store",F,I,"120 Second St West",,Cresco,,IA,521360000
20131202,3183,"Nash Finch/econofoods #51","Liquor  Store",F,I,"707 Walnut St",,Atlantic,,IA,500220000
20131202,3352,"Cork 'n' Bottle","Liquor  Store",F,A,"900 East Main St.",,Manchester,,IA,520570000
20131202,3354,"8238 Sam's Club / Davenpo","Liquor  Store",F,A,"3845 Elmore Ave.",,Davenport,,IA,528070000
20131202,3362,"County Seat Wine and Liquor","Liquor  Store",F,I,"1330 Washington St.",,Eldora,,IA,506270000
20131202,3363,"Liquor Depot / Burlington","Liquor  Store",F,I,"110 S Roosevelt",,Burlington,,IA,526010000
20131202,3365,"Phar-mor Davenport","Liquor  Store",F,I,"902 W. Kimberly Road",,Davenport,,IA,528010000
20131202,3366,"Dave's Super Valu/mt. Ple","Liquor  Store",F,I,"204 E. Washington St.",,"Mt. Pleasant",,IA,526410000
20131202,3373,"Discount Liquors Inc.","Liquor  Store",F,I,"713 South Oak",,"Iowa Falls",,IA,501260000
20131202,3374,"Bib's Place","Liquor  Store",F,I,"200 North Taylor",,"Mount Ayr",,IA,508540000
20131202,3376,"Mr. Bill's Country Fresh","Liquor  Store",F,I,"204 Sw First St. - Hwy #44",,Grimes,,IA,501110000
20131202,3385,"8162 Sam's Club / Cedar R","Liquor  Store",F,A,"2605 Blairs Ferry Rd Ne",,"Cedar Rapids",,IA,524020000
20131202,3388,"Sharkee Enterprises","Liquor  Store",F,I,"708  12th Street",,"Belle Plaine",,IA,522080000
20131202,3390,"Okoboji Avenue Liquor","Liquor  Store",F,A,"1610 Okoboji Avenue",,Milford,,IA,513510000
20131202,3391,"City Lounge","Liquor  Store",F,I,"414 South 3rd Ave.",,Villisca,,IA,508640000
20131202,3392,"Ron's Liquor","Liquor  Store",F,I,"212 Tenth St.",,Alton,,IA,510030909
20131202,3393,"The Hangout Liquors","Liquor  Store",F,A,"111 W Main St.",,Riceville,,IA,504660000
20131202,3400,"Last Stop Beverage Shop","Liquor  Store",F,A,"2839 E. University",,"Des Moines",,IA,503170000
20131202,3403,"Econ-o-mart/columb Junct","Liquor  Store",F,A,"113 East Walnut St.",,"Columbus Junction",,IA,527380000
20131202,3406,"Dry Run Wine And Spirits","Liquor  Store",F,I,"217 E Water St",,Decorah,,IA,521010000
20131202,3407,"J and M Liquor","Liquor  Store",F,I,"109  5th St",,Sibley,,IA,512490000
20131202,3412,"Medicine Chest Discount C","Liquor  Store",F,I,"200 Oak Street",,"Red Oak",,IA,515660000
20131202,3415,"Vineria Wine Shop","Liquor  Store",F,I,"264 Blairs Ferry Rd Ne",,"Cedar Rapids",,IA,524020000
20131202,3417,"Big G Food Store","Liquor  Store",F,A,"Po Box 261  310 W Dillon",,Marengo,,IA,523010000
20131202,3420,"6344 SAM'S CLUB/WINDSOR HEIGHTS","Liquor  Store",F,A,"1101  73rd Street",,"Windsor Heights",,IA,503110000
20131202,3425,"Eagle Foods #018 Dubuque","Liquor  Store",F,I,"300 South Locust St.",,Dubuque,,IA,520010000
20131202,3430,"Eagle Foods #307 Davenpor","Liquor  Store",F,I,"2100 E. Kimberly Road",,Davenport,,IA,528070000
20131202,3435,"Cut Rate Liquor","Liquor  Store",F,I,"234 Center Street",,Elgin,,IA,521410000
20131202,3437,"Scott's Foods","Liquor  Store",F,A,"1120 Sunset Drive",,Norwalk,,IA,502110000
20131202,3439,"Eagle Food Center #089/be","Liquor  Store",F,I,"2701 Devils Glen Rd",,Bettendorf,,IA,527223441
20131202,3440,"Hawkeye Pantry","Liquor  Store",F,A,"501 Locust St",,"Des Moines",,IA,503090000
20131202,3443,"Super Saver Iv","Liquor  Store",F,A,"1141 N Broadway",,"Council Bluffs",,IA,515030000
20131202,3444,"Cork and Bottle/carroll","Liquor  Store",F,I,"1004 Hwy 30 Po Box 531",,Carroll,,IA,514010000
20131202,3445,"Eagle Food Center #320/du","Liquor  Store",F,I,"2050 John F Kennedy Road",,Dubuque,,IA,520010000
20131202,3447,"6432 Sam's Club / Sioux C","Liquor  Store",F,A,"4201 S. York St.",,"Sioux City",,IA,511060000
20131202,3448,"Fayette Redemption Center","Liquor  Store",F,I,"242 S Main St",,Fayette,,IA,521420000
20131202,3450,"K and M Liquor","Liquor  Store",F,I,"280 Main St",,Allison,,IA,506020000
20131202,3451,"Barnes Foodland","Liquor  Store",F,A,"622 10th St",,Dewitt,,IA,527420000
20131202,3452,"R B D Liquor","Liquor  Store",F,I,"107 W. High St",,Toledo,,IA,523420000
20131202,3455,"B and D Foods","Liquor  Store",F,I,"123 Madison St Po Box 458",,Nashua,,IA,506580458
20131202,3456,"Quick Shop/clear Lake","Liquor  Store",F,A,"904 N 8th St",,"Clear Lake",,IA,504280000
20131202,3458,"Beverage Distributors Of","Liquor  Store",F,I,"16190 Laurel St",,Waukee,,IA,502630000
20131202,3460,"J T 's Fine Wines and Spiri","Liquor  Store",F,I,"5010 Ep True Parkway",,"West Des Moines",,IA,502650000
20131202,3461,"Hometown Foods / Stuart","Liquor  Store",F,A,"611 S Division St",,Stuart,,IA,502500000
20131202,3463,"Reed Service","Liquor  Store",F,I,"501 West Temple",,Lenox,,IA,508510000
20131202,3464,"Eagle Food Center #027/cl","Liquor  Store",F,I,"1815 Lincoln Way",,Clinton,,IA,527320000
20131202,3465,"Hometown Foods / Panora","Liquor  Store",F,A,"601 E Main",,Panora,,IA,502160000
20131202,3467,"Bill's Foods","Liquor  Store",F,I,"107 East Traer",,Greene,,IA,506360000
20131202,3470,"Affiliated Foods Of Manso","Liquor  Store",F,I,"1101 Main",,Manson,,IA,505630000
20131202,3471,"6th Avenue Liquor","Liquor  Store",F,I,"1201  6th Ave North",,Humboldt,,IA,505480000
20131202,3472,"Independence Ave Liquor","Liquor  Store",F,I,"1825 Independence Ave",,Waterloo,,IA,507070000
20131202,3477,"6472 Sam's Club/council B","Liquor  Store",F,A,"3221 Manawa Centre Dr",,"Council Bluffs",,IA,515010000
20131202,3480,"C's Spencer Liquor","Liquor  Store",F,I,"719  2nd Ave W Po Box 401",,Spencer,,IA,513010401
20131202,3482,"Kick The Can","Liquor  Store",F,A,"525 N Maple St",,Carroll,,IA,514010000
20131202,3484,"Jeff's Foods","Liquor  Store",F,A,"110 W Cedar St",,Marcus,,IA,510350000
20131202,3486,"Harlan's Food Mart","Liquor  Store",F,I,"306 Washington Po Box 276",,"Story City",,IA,502480276
20131202,3488,"Bender's Foods","Liquor  Store",F,A,"400 S Second",,Bellevue,,IA,520310000
20131202,3490,"The Keg Shop Inc.","Liquor  Store",F,I,"218 Welch Ave",,Ames,,IA,500140000
20131202,3491,"Our Family Foods / Tama","Liquor  Store",F,I,"419 State St",,Tama,,IA,523390000
20131202,3492,"Jubilee Foods/rockwell Ci","Liquor  Store",F,A,"319 Court St",,"Rockwell City",,IA,505790000
20131202,3493,"Mill Creek Liquors","Liquor  Store",F,I,"105 E Broadway Box 414",,Paullina,,IA,510460414
20131202,3494,"6514 Sam's Club / Waterlo","Liquor  Store",F,A,"210 East Tower Park Dr",,Waterloo,,IA,507020000
20131202,3495,"Great Pastimes","Liquor  Store",F,A,"228 N Main St",,Monticello,,IA,523100000
20131202,3496,"Service America Corporati","Liquor  Store",F,I,"350 Sw 1st St Suite B",,"Des Moines",,IA,503090000
20131202,3497,"Carlisle Foods","Liquor  Store",F,I,"190  1st St",,Carlisle,,IA,500470000
20131202,3498,"Syracuse Seafood Steaks","Liquor  Store",F,I,"1574 Hwy 30 West",,Calamus,,IA,527290000
20131202,3502,"Celtics Beverage Company","Liquor  Store",F,I,"1122 Broadway",,Emmetsburg,,IA,505360000
20131202,3505,"Food Pride / Evansdale","Liquor  Store",F,I,"3550 Lafayette Rd",,Evansdale,,IA,507070000
20131202,3509,"Hawkeye Liquor and Convenie","Liquor  Store",F,I,"287 Main Street",,Lansing,,IA,521510000
20131202,3512,"Express Mart","Liquor  Store",F,I,"1309 Lafayette",,Waterloo,,IA,507030000
20131202,3513,"Bill's Food Center","Liquor  Store",F,I,"66 N Okoboji Grove Rd",,"Arnolds Park",,IA,513310000
20131202,3514,"Karen's Spirits and Wine","Liquor  Store",F,A,"328  2nd Ave S",,"Fort Dodge",,IA,505010000
20131202,3515,"Buchanan County Liquor St","Liquor  Store",F,I,"413  1st Street West",,Independence,,IA,506440000
20131202,3516,"No Frills Supermarket","Liquor  Store",F,I,"1801 Valley View Dr",,"Council Bluffs",,IA,515030000
20131202,3517,"Harlan Liquor Store","Liquor  Store",F,I,"1112  7th St",,Harlan,,IA,515370000
20131202,3518,"Franklin Street Floral and","Liquor  Store",F,I,"103 Franklin St",,Monona,,IA,521590000
20131202,3520,"T-town Liquor","Liquor  Store",F,I,"150 Jackson St",,Thompson,,IA,504780000
20131202,3521,"Ameristar Casino / Counci","Liquor  Store",F,A,"2200 River Road",,"Council Bluffs",,IA,515010000
20131202,3522,"Eldridge True Value","Liquor  Store",F,I,"650 1/2 E Leclaire Rd",,Eldridge,,IA,527480000
20131202,3523,"Skeffington's Jack and Jill","Liquor  Store",F,I,"918 W Platt",,Maquoketa,,IA,520600000
20131202,3524,"6568 Sam's Club / Ames","Liquor  Store",F,A,"305 Airport Rd",,Ames,,IA,500100000
20131202,3525,"Wines and Spirits","Liquor  Store",F,A,"106 W 2nd St",,Washington,,IA,523530000
20131202,3526,Shop-n-save,"Liquor  Store",F,I,"1916 West Main",,"Sac City",,IA,505830000
20131202,3527,"Miller's Grocery","Liquor  Store",F,I,"424 Maple",,Murray,,IA,501740000
20131202,3528,"Super Target-t084 Mason C","Liquor  Store",F,A,"3450  4th St Sw",,"Mason City",,IA,504010000
20131202,3529,"A To Z Liquor and Smoke Sho","Liquor  Store",F,A,"114 S Second",,Cherokee,,IA,510120000
20131202,3530,"Primghar Liquor Store","Liquor  Store",F,I,"175  1st St Se",,Primghar,,IA,512450000
20131202,3531,"Osage Liquors","Liquor  Store",F,A,"508 Main St",,Osage,,IA,504610000
20131202,3533,"The Liquor Shoppe","Liquor  Store",F,I,"5255 Jersey Ridge Rd",,Davenport,,IA,528070000
20131202,3534,"A. V. Liquor","Liquor  Store",F,A,"207 S Hilltop Ave",,"Alta Vista",,IA,506030158
20131202,3536,"Geno's Liquor","Liquor  Store",F,A,"111 S Commercial Ave",,"Eagle Grove",,IA,505330000
20131202,3537,"Gooter's Drive-thru","Liquor  Store",F,I,"501 Sherman",,Ackley,,IA,506010000
20131202,3539,"Eckles Grocery","Liquor  Store",F,I,"524 Main",,Griswold,,IA,515350000
20131202,3540,"Super Target T-533 / Dave","Liquor  Store",F,A,"5225 Elmore Ave",,Davenport,,IA,528070000
